"DateTime","Station_ID","NO2","PM25","O3"
2012-01-26 01:00:00,"31103",30,6,29
2012-01-26 02:00:00,"31103",28,4,20
2012-01-26 03:00:00,"31103",30,5,60
2012-01-26 04:00:00,"31103",30,6,57
2012-01-26 05:00:00,"31103",27,5,29
2012-01-26 06:00:00,"31103",28,7,25
2012-01-26 07:00:00,"31103",27,5,18
2012-01-26 08:00:00,"31103",18,4,0
2012-01-26 09:00:00,"31103",12,0,46
2012-01-26 10:00:00,"31103",12,3,23
2012-01-26 11:00:00,"31103",13,2,17
2012-01-26 12:00:00,"31103",14,4,12
2012-01-26 13:00:00,"31103",16,7,22
2012-01-26 14:00:00,"31103",14,6,13
2012-01-26 15:00:00,"31103",13,8,28
2012-01-26 16:00:00,"31103",13,11,21
2012-01-26 17:00:00,"31103",14,8,45
2012-01-26 18:00:00,"31103",14,9,19
2012-01-26 19:00:00,"31103",13,10,14
2012-01-26 20:00:00,"31103",12,9,0
2012-01-26 21:00:00,"31103",10,3,28
2012-01-26 22:00:00,"31103",9,0,52
2012-01-26 23:00:00,"31103",12,0,27
2012-01-27 00:00:00,"31103",14,0,9
2012-01-27 01:00:00,"31103",14,0,1
2012-01-27 02:00:00,"31103",13,0,32
2012-01-27 03:00:00,"31103",11,0,30
2012-01-27 04:00:00,"31103",13,0,10
2012-01-27 05:00:00,"31103",16,0,27
2012-01-27 06:00:00,"31103",20,0,21
2012-01-27 07:00:00,"31103",19,0,28
2012-01-27 08:00:00,"31103",20,1,15
2012-01-27 09:00:00,"31103",19,0,3
2012-01-27 10:00:00,"31103",18,3,29
2012-01-27 11:00:00,"31103",19,4,32
2012-01-27 12:00:00,"31103",20,7,3
2012-01-27 13:00:00,"31103",13,1,4
2012-01-27 14:00:00,"31103",9,3,14
2012-01-27 15:00:00,"31103",9,2,13
2012-01-27 16:00:00,"31103",10,3,13
2012-01-27 17:00:00,"31103",11,3,1
2012-01-27 18:00:00,"31103",12,0,27
2012-01-27 19:00:00,"31103",12,1,23
2012-01-27 20:00:00,"31103",10,3,42
2012-01-27 21:00:00,"31103",11,4,13
2012-01-27 22:00:00,"31103",15,4,18
2012-01-27 23:00:00,"31103",18,4,0
2012-01-28 00:00:00,"31103",22,3,27
2012-01-28 01:00:00,"31103",26,3,28
2012-01-28 02:00:00,"31103",28,4,18
2012-01-28 03:00:00,"31103",26,5,23
2012-01-28 04:00:00,"31103",23,6,8
2012-01-28 05:00:00,"31103",14,9,4
2012-01-28 06:00:00,"31103",9,8,37
2012-01-28 07:00:00,"31103",9,13,13
2012-01-28 08:00:00,"31103",9,10,8
2012-01-28 09:00:00,"31103",7,9,18
2012-01-28 10:00:00,"31103",7,7,31
2012-01-28 11:00:00,"31103",7,3,15
2012-01-28 12:00:00,"31103",7,3,21
2012-01-28 13:00:00,"31103",7,2,2
2012-01-28 14:00:00,"31103",8,5,17
2012-01-28 15:00:00,"31103",9,3,22
2012-01-28 16:00:00,"31103",7,2,14
2012-01-28 17:00:00,"31103",5,0,41
2012-01-28 18:00:00,"31103",7,2,19
2012-01-28 19:00:00,"31103",5,0,18
2012-01-28 20:00:00,"31103",6,2,12
2012-01-28 21:00:00,"31103",6,4,17
2012-01-28 22:00:00,"31103",8,5,13
2012-01-28 23:00:00,"31103",11,0,5
2012-01-29 00:00:00,"31103",11,3,21
2012-01-29 01:00:00,"31103",12,6,20
2012-01-29 02:00:00,"31103",12,1,28
2012-01-29 03:00:00,"31103",9,1,27
2012-01-29 04:00:00,"31103",9,3,1
2012-01-29 05:00:00,"31103",10,2,22
2012-01-29 06:00:00,"31103",9,2,13
2012-01-29 07:00:00,"31103",14,4,9
2012-01-29 08:00:00,"31103",14,4,0
2012-01-29 09:00:00,"31103",13,5,15
2012-01-29 10:00:00,"31103",8,2,40
2012-01-29 11:00:00,"31103",6,1,26
2012-01-29 12:00:00,"31103",7,5,7
2012-01-29 13:00:00,"31103",8,2,22
2012-01-29 14:00:00,"31103",9,0,2
2012-01-29 15:00:00,"31103",8,8,5
2012-01-29 16:00:00,"31103",10,4,2
2012-01-29 17:00:00,"31103",13,5,8
2012-01-29 18:00:00,"31103",15,4,8
2012-01-29 19:00:00,"31103",15,1,0
2012-01-29 20:00:00,"31103",11,4,0
2012-01-29 21:00:00,"31103",12,4,30
2012-01-29 22:00:00,"31103",14,5,26
2012-01-29 23:00:00,"31103",17,5,31
2012-01-30 00:00:00,"31103",12,4,21
2012-01-30 01:00:00,"31103",14,1,7
2012-01-30 02:00:00,"31103",13,3,18
2012-01-30 03:00:00,"31103",18,5,10
2012-01-30 04:00:00,"31103",18,4,23
2012-01-30 05:00:00,"31103",12,1,25
2012-01-30 06:00:00,"31103",12,0,5
2012-01-30 07:00:00,"31103",16,2,16
2012-01-30 08:00:00,"31103",19,4,5
2012-01-30 09:00:00,"31103",18,4,18
2012-01-30 10:00:00,"31103",11,1,1
2012-01-30 11:00:00,"31103",9,2,12
2012-01-30 12:00:00,"31103",9,1,1
2012-01-30 13:00:00,"31103",9,2,25
2012-01-30 14:00:00,"31103",11,2,14
2012-01-30 15:00:00,"31103",12,5,23
2012-01-30 16:00:00,"31103",11,6,11
2012-01-30 17:00:00,"31103",17,6,6
2012-01-30 18:00:00,"31103",15,5,13
2012-01-30 19:00:00,"31103",16,4,12
2012-01-30 20:00:00,"31103",16,4,19
2012-01-30 21:00:00,"31103",17,8,6
2012-01-30 22:00:00,"31103",14,3,1
2012-01-30 23:00:00,"31103",14,3,3
2012-01-31 00:00:00,"31103",14,2,2
2012-01-31 01:00:00,"31103",15,2,19
2012-01-31 02:00:00,"31103",16,3,28
2012-01-31 03:00:00,"31103",19,4,29
2012-01-31 04:00:00,"31103",18,6,29
2012-01-31 05:00:00,"31103",26,6,25
2012-01-31 06:00:00,"31103",23,7,25
2012-01-31 07:00:00,"31103",20,7,30
2012-01-31 08:00:00,"31103",23,10,18
2012-01-31 09:00:00,"31103",32,14,7
2012-01-31 10:00:00,"31103",25,11,26
2012-01-31 11:00:00,"31103",26,10,26
2012-01-31 12:00:00,"31103",26,10,18
2012-01-31 13:00:00,"31103",23,8,18
2012-01-31 14:00:00,"31103",20,7,23
2012-01-31 15:00:00,"31103",13,5,11
2012-01-31 16:00:00,"31103",15,5,7
2012-01-31 17:00:00,"31103",16,5,12
2012-01-31 18:00:00,"31103",22,8,2
2012-01-31 19:00:00,"31103",27,7,27
2012-01-31 20:00:00,"31103",20,10,15
2012-01-31 21:00:00,"31103",17,9,19
2012-01-31 22:00:00,"31103",15,8,16
2012-01-31 23:00:00,"31103",13,10,16
2012-02-01 00:00:00,"31103",9,8,11
2012-02-01 01:00:00,"31103",8,9,23
2012-02-01 02:00:00,"31103",10,10,9
2012-02-01 03:00:00,"31103",11,9,22
2012-02-01 04:00:00,"31103",13,9,8
2012-02-01 05:00:00,"31103",11,10,25
2012-02-01 06:00:00,"31103",16,11,29
2012-02-01 07:00:00,"31103",22,14,18
2012-02-01 08:00:00,"31103",11,12,7
2012-02-01 09:00:00,"31103",11,10,8
2012-02-01 10:00:00,"31103",9,7,19
2012-02-01 11:00:00,"31103",8,5,14
2012-02-01 12:00:00,"31103",7,5,27
2012-02-01 13:00:00,"31103",10,6,4
2012-02-01 14:00:00,"31103",10,4,10
2012-02-01 15:00:00,"31103",8,4,6
2012-02-01 16:00:00,"31103",9,1,25
2012-02-01 17:00:00,"31103",10,3,23
2012-02-01 18:00:00,"31103",9,3,22
2012-02-01 19:00:00,"31103",11,4,26
2012-02-01 20:00:00,"31103",11,5,23
2012-02-01 21:00:00,"31103",11,5,20
2012-02-01 22:00:00,"31103",10,5,8
2012-02-01 23:00:00,"31103",8,5,14
2012-02-02 00:00:00,"31103",6,6,20
2012-02-02 01:00:00,"31103",7,3,17
2012-02-02 02:00:00,"31103",8,5,12
2012-02-02 03:00:00,"31103",6,1,17
2012-02-02 04:00:00,"31103",6,3,19
2012-02-02 05:00:00,"31103",9,6,27
2012-02-02 06:00:00,"31103",9,5,22
2012-02-02 07:00:00,"31103",13,6,26
2012-02-02 08:00:00,"31103",17,6,15
2012-02-02 09:00:00,"31103",15,7,9
2012-02-02 10:00:00,"31103",13,6,16
2012-02-02 11:00:00,"31103",12,5,23
2012-02-02 12:00:00,"31103",12,5,13
2012-02-02 13:00:00,"31103",11,5,16
2012-02-02 14:00:00,"31103",11,4,23
2012-02-02 15:00:00,"31103",11,4,24
2012-02-02 16:00:00,"31103",9,4,24
2012-02-02 17:00:00,"31103",13,4,20
2012-02-02 18:00:00,"31103",14,3,12
2012-02-02 19:00:00,"31103",16,3,24
2012-02-02 20:00:00,"31103",21,4,29
2012-02-02 21:00:00,"31103",20,3,22
2012-02-02 22:00:00,"31103",22,4,36
2012-02-02 23:00:00,"31103",33,5,25
2012-02-03 00:00:00,"31103",32,6,26
2012-02-03 01:00:00,"31103",15,5,24
2012-02-03 02:00:00,"31103",13,4,25
2012-02-03 03:00:00,"31103",12,3,31
2012-02-03 04:00:00,"31103",12,3,24
2012-02-03 05:00:00,"31103",20,6,10
2012-02-03 06:00:00,"31103",17,8,27
2012-02-03 07:00:00,"31103",25,8,41
2012-02-03 08:00:00,"31103",29,8,29
2012-02-03 09:00:00,"31103",26,9,33
2012-02-03 10:00:00,"31103",21,6,-999
2012-02-03 11:00:00,"31103",20,8,32
2012-02-03 12:00:00,"31103",17,7,25
2012-02-03 13:00:00,"31103",15,10,23
2012-02-03 14:00:00,"31103",15,8,40
2012-02-03 15:00:00,"31103",17,9,21
2012-02-03 16:00:00,"31103",17,13,35
2012-02-03 17:00:00,"31103",20,12,11
2012-02-03 18:00:00,"31103",23,16,2
2012-02-03 19:00:00,"31103",22,14,4
2012-02-03 20:00:00,"31103",23,14,23
2012-02-03 21:00:00,"31103",25,7,2
2012-02-03 22:00:00,"31103",24,0,39
2012-02-03 23:00:00,"31103",26,1,36
2012-02-04 00:00:00,"31103",27,0,25
2012-02-04 01:00:00,"31103",27,0,25
2012-02-04 02:00:00,"31103",27,3,30
2012-02-04 03:00:00,"31103",31,3,31
2012-02-04 04:00:00,"31103",30,3,25
2012-02-04 05:00:00,"31103",29,2,14
2012-02-04 06:00:00,"31103",31,4,34
2012-02-04 07:00:00,"31103",31,2,6
2012-02-04 08:00:00,"31103",26,2,26
2012-02-04 09:00:00,"31103",26,3,28
2012-02-04 10:00:00,"31103",17,1,34
2012-02-04 11:00:00,"31103",8,0,26
2012-02-04 12:00:00,"31103",8,0,29
2012-02-04 13:00:00,"31103",10,1,33
2012-02-04 14:00:00,"31103",11,2,32
2012-02-04 15:00:00,"31103",9,2,39
2012-02-04 16:00:00,"31103",9,2,35
2012-02-04 17:00:00,"31103",8,0,21
2012-02-04 18:00:00,"31103",7,0,23
2012-02-04 19:00:00,"31103",11,3,30
2012-02-04 20:00:00,"31103",13,5,9
2012-02-04 21:00:00,"31103",18,2,30
2012-02-04 22:00:00,"31103",12,3,33
2012-02-04 23:00:00,"31103",9,0,31
2012-02-05 00:00:00,"31103",9,2,25
2012-02-05 01:00:00,"31103",9,3,23
2012-02-05 02:00:00,"31103",18,4,28
2012-02-05 03:00:00,"31103",19,4,21
2012-02-05 04:00:00,"31103",15,2,35
2012-02-05 05:00:00,"31103",13,0,39
2012-02-05 06:00:00,"31103",11,0,38
2012-02-05 07:00:00,"31103",11,4,39
2012-02-05 08:00:00,"31103",11,2,24
2012-02-05 09:00:00,"31103",9,3,31
2012-02-05 10:00:00,"31103",9,3,32
2012-02-05 11:00:00,"31103",8,0,31
2012-02-05 12:00:00,"31103",12,5,26
2012-02-05 13:00:00,"31103",11,3,18
2012-02-05 14:00:00,"31103",7,2,1
2012-02-05 15:00:00,"31103",6,2,7
2012-02-05 16:00:00,"31103",7,0,32
2012-02-05 17:00:00,"31103",8,1,25
2012-02-05 18:00:00,"31103",8,1,3
2012-02-05 19:00:00,"31103",20,2,48
2012-02-05 20:00:00,"31103",17,6,1
2012-02-05 21:00:00,"31103",15,7,10
2012-02-05 22:00:00,"31103",13,10,34
2012-02-05 23:00:00,"31103",12,13,29
2012-02-06 00:00:00,"31103",12,6,13
2012-02-06 01:00:00,"31103",9,9,46
2012-02-06 02:00:00,"31103",13,6,27
2012-02-06 03:00:00,"31103",12,5,5
2012-02-06 04:00:00,"31103",10,5,45
2012-02-06 05:00:00,"31103",11,5,23
2012-02-06 06:00:00,"31103",16,5,13
2012-02-06 07:00:00,"31103",23,6,20
2012-02-06 08:00:00,"31103",24,7,37
2012-02-06 09:00:00,"31103",17,8,44
2012-02-06 10:00:00,"31103",16,6,33
2012-02-06 11:00:00,"31103",12,4,17
2012-02-06 12:00:00,"31103",11,2,32
2012-02-06 13:00:00,"31103",11,0,51
2012-02-06 14:00:00,"31103",13,6,40
2012-02-06 15:00:00,"31103",14,2,26
2012-02-06 16:00:00,"31103",12,3,32
2012-02-06 17:00:00,"31103",13,4,31
2012-02-06 18:00:00,"31103",28,4,40
2012-02-06 19:00:00,"31103",27,7,20
2012-02-06 20:00:00,"31103",17,9,29
2012-02-06 21:00:00,"31103",14,8,25
2012-02-06 22:00:00,"31103",9,5,33
2012-02-06 23:00:00,"31103",14,7,14
2012-02-07 00:00:00,"31103",18,8,21
2012-02-07 01:00:00,"31103",16,8,9
2012-02-07 02:00:00,"31103",17,8,8
2012-02-07 03:00:00,"31103",18,8,24
2012-02-07 04:00:00,"31103",18,9,37
2012-02-07 05:00:00,"31103",17,6,54
2012-02-07 06:00:00,"31103",15,7,53
2012-02-07 07:00:00,"31103",17,1,37
2012-02-07 08:00:00,"31103",19,0,26
2012-02-07 09:00:00,"31103",16,1,17
2012-02-07 10:00:00,"31103",15,0,31
2012-02-07 11:00:00,"31103",11,0,35
2012-02-07 12:00:00,"31103",8,0,43
2012-02-07 13:00:00,"31103",7,0,43
2012-02-07 14:00:00,"31103",8,0,44
2012-02-07 15:00:00,"31103",8,2,51
2012-02-07 16:00:00,"31103",9,2,52
2012-02-07 17:00:00,"31103",11,1,35
2012-02-07 18:00:00,"31103",13,0,18
2012-02-07 19:00:00,"31103",11,0,32
2012-02-07 20:00:00,"31103",12,0,36
2012-02-07 21:00:00,"31103",12,2,22
2012-02-07 22:00:00,"31103",16,1,28
2012-02-07 23:00:00,"31103",17,1,2
2012-02-08 00:00:00,"31103",16,1,55
2012-02-08 01:00:00,"31103",20,2,19
2012-02-08 02:00:00,"31103",24,2,25
2012-02-08 03:00:00,"31103",21,2,20
2012-02-08 04:00:00,"31103",22,1,6
2012-02-08 05:00:00,"31103",24,2,37
2012-02-08 06:00:00,"31103",26,4,32
2012-02-08 07:00:00,"31103",34,4,8
2012-02-08 08:00:00,"31103",34,4,4
2012-02-08 09:00:00,"31103",30,7,19
2012-02-08 10:00:00,"31103",23,4,21
2012-02-08 11:00:00,"31103",17,3,12
2012-02-08 12:00:00,"31103",15,4,27
2012-02-08 13:00:00,"31103",14,3,14
2012-02-08 14:00:00,"31103",14,5,33
2012-02-08 15:00:00,"31103",18,6,51
2012-02-08 16:00:00,"31103",15,0,45
2012-02-08 17:00:00,"31103",17,1,33
2012-02-08 18:00:00,"31103",15,0,49
2012-02-08 19:00:00,"31103",17,0,24
2012-02-08 20:00:00,"31103",12,1,25
2012-02-08 21:00:00,"31103",12,2,19
2012-02-08 22:00:00,"31103",20,4,12
2012-02-08 23:00:00,"31103",18,7,43
2012-02-09 00:00:00,"31103",24,8,38
2012-02-09 01:00:00,"31103",19,9,34
2012-02-09 02:00:00,"31103",13,6,20
2012-02-09 03:00:00,"31103",13,5,39
2012-02-09 04:00:00,"31103",16,5,23
2012-02-09 05:00:00,"31103",18,4,8
2012-02-09 06:00:00,"31103",21,4,25
2012-02-09 07:00:00,"31103",24,0,7
2012-02-09 08:00:00,"31103",19,5,49
2012-02-09 09:00:00,"31103",21,7,25
2012-02-09 10:00:00,"31103",18,5,8
2012-02-09 11:00:00,"31103",13,5,36
2012-02-09 12:00:00,"31103",11,6,44
2012-02-09 13:00:00,"31103",11,1,39
2012-02-09 14:00:00,"31103",11,5,21
2012-02-09 15:00:00,"31103",13,5,21
2012-02-09 16:00:00,"31103",13,2,53
2012-02-09 17:00:00,"31103",14,8,21
2012-02-09 18:00:00,"31103",16,15,17
2012-02-09 19:00:00,"31103",16,8,32
2012-02-09 20:00:00,"31103",13,8,16
2012-02-09 21:00:00,"31103",10,6,13
2012-02-09 22:00:00,"31103",10,4,14
2012-02-09 23:00:00,"31103",9,6,7
2012-02-10 00:00:00,"31103",9,6,4
2012-02-10 01:00:00,"31103",9,6,42
2012-02-10 02:00:00,"31103",10,5,20
2012-02-10 03:00:00,"31103",9,6,4
2012-02-10 04:00:00,"31103",10,7,27
2012-02-10 05:00:00,"31103",15,8,9
2012-02-10 06:00:00,"31103",15,8,1
2012-02-10 07:00:00,"31103",16,7,28
2012-02-10 08:00:00,"31103",16,6,16
2012-02-10 09:00:00,"31103",13,4,58
2012-02-10 10:00:00,"31103",14,4,54
2012-02-10 11:00:00,"31103",13,4,30
2012-02-10 12:00:00,"31103",15,4,24
2012-02-10 13:00:00,"31103",14,5,18
2012-02-10 14:00:00,"31103",12,7,2
2012-02-10 15:00:00,"31103",10,8,47
2012-02-10 16:00:00,"31103",14,7,25
2012-02-10 17:00:00,"31103",22,9,17
2012-02-10 18:00:00,"31103",17,8,16
2012-02-10 19:00:00,"31103",22,9,23
2012-02-10 20:00:00,"31103",21,8,23
2012-02-10 21:00:00,"31103",17,6,26
2012-02-10 22:00:00,"31103",22,8,22
2012-02-10 23:00:00,"31103",20,3,49
2012-02-11 00:00:00,"31103",15,9999,18
2012-02-11 01:00:00,"31103",9,9999,14
2012-02-11 02:00:00,"31103",7,0,1
2012-02-11 03:00:00,"31103",8,9999,27
2012-02-11 04:00:00,"31103",8,0,43
2012-02-11 05:00:00,"31103",8,0,29
2012-02-11 06:00:00,"31103",8,0,8
2012-02-11 07:00:00,"31103",9,0,4
2012-02-11 08:00:00,"31103",11,1,32
2012-02-11 09:00:00,"31103",10,1,35
2012-02-11 10:00:00,"31103",11,2,10
2012-02-11 11:00:00,"31103",13,1,28
2012-02-11 12:00:00,"31103",12,1,13
2012-02-11 13:00:00,"31103",11,2,27
2012-02-11 14:00:00,"31103",8,0,15
2012-02-11 15:00:00,"31103",7,2,4
2012-02-11 16:00:00,"31103",7,4,33
2012-02-11 17:00:00,"31103",8,3,30
2012-02-11 18:00:00,"31103",10,3,3
2012-02-11 19:00:00,"31103",13,3,10
2012-02-11 20:00:00,"31103",12,1,18
2012-02-11 21:00:00,"31103",19,4,11
2012-02-11 22:00:00,"31103",22,4,17
2012-02-11 23:00:00,"31103",15,3,1
2012-02-12 00:00:00,"31103",15,5,26
2012-02-12 01:00:00,"31103",21,4,26
2012-02-12 02:00:00,"31103",15,2,41
2012-02-12 03:00:00,"31103",9,0,17
2012-02-12 04:00:00,"31103",7,1,14
2012-02-12 05:00:00,"31103",7,9999,3
2012-02-12 06:00:00,"31103",9,2,25
2012-02-12 07:00:00,"31103",12,3,32
2012-02-12 08:00:00,"31103",11,6,19
2012-02-12 09:00:00,"31103",10,9999,22
2012-02-12 10:00:00,"31103",6,0,6
2012-02-12 11:00:00,"31103",6,1,22
2012-02-12 12:00:00,"31103",6,2,35
2012-02-12 13:00:00,"31103",6,1,10
2012-02-12 14:00:00,"31103",6,1,6
2012-02-12 15:00:00,"31103",6,2,18
2012-02-12 16:00:00,"31103",8,5,33
2012-02-12 17:00:00,"31103",13,8,25
2012-02-12 18:00:00,"31103",10,0,29
2012-02-12 19:00:00,"31103",8,0,2
2012-02-12 20:00:00,"31103",14,4,17
2012-02-12 21:00:00,"31103",16,3,23
2012-02-12 22:00:00,"31103",16,2,16
2012-02-12 23:00:00,"31103",13,2,42
2012-02-13 00:00:00,"31103",17,4,19
2012-02-13 01:00:00,"31103",14,3,20
2012-02-13 02:00:00,"31103",12,2,10
2012-02-13 03:00:00,"31103",15,1,18
2012-02-13 04:00:00,"31103",13,1,13
2012-02-13 05:00:00,"31103",17,4,9
2012-02-13 06:00:00,"31103",19,2,21
2012-02-13 07:00:00,"31103",26,4,23
2012-02-13 08:00:00,"31103",23,3,30
2012-02-13 09:00:00,"31103",16,3,27
2012-02-13 10:00:00,"31103",11,3,1
2012-02-13 11:00:00,"31103",12,3,24
2012-02-13 12:00:00,"31103",10,1,13
2012-02-13 13:00:00,"31103",7,0,10
2012-02-13 14:00:00,"31103",9,1,1
2012-02-13 15:00:00,"31103",10,0,15
2012-02-13 16:00:00,"31103",9,0,42
2012-02-13 17:00:00,"31103",13,2,26
2012-02-13 18:00:00,"31103",19,2,4
2012-02-13 19:00:00,"31103",27,10,20
2012-02-13 20:00:00,"31103",21,14,2
2012-02-13 21:00:00,"31103",24,8,2
2012-02-13 22:00:00,"31103",24,8,2
2012-02-13 23:00:00,"31103",20,8,11
2012-02-14 00:00:00,"31103",21,6,5
2012-02-14 01:00:00,"31103",19,4,1
2012-02-14 02:00:00,"31103",16,4,2
2012-02-14 03:00:00,"31103",17,4,31
2012-02-14 04:00:00,"31103",18,2,25
2012-02-14 05:00:00,"31103",20,1,31
2012-02-14 06:00:00,"31103",21,3,21
2012-02-14 07:00:00,"31103",22,8,15
2012-02-14 08:00:00,"31103",23,11,17
2012-02-14 09:00:00,"31103",14,7,13
2012-02-14 10:00:00,"31103",14,9,24
2012-02-14 11:00:00,"31103",13,8,21
2012-02-14 12:00:00,"31103",13,5,5
2012-02-14 13:00:00,"31103",15,7,11
2012-02-14 14:00:00,"31103",15,6,6
2012-02-14 15:00:00,"31103",16,6,22
2012-02-14 16:00:00,"31103",18,7,2
2012-02-14 17:00:00,"31103",15,7,8
2012-02-14 18:00:00,"31103",14,10,1
2012-02-14 19:00:00,"31103",16,9,24
2012-02-14 20:00:00,"31103",15,12,14
2012-02-14 21:00:00,"31103",15,11,24
2012-02-14 22:00:00,"31103",18,9,12
2012-02-14 23:00:00,"31103",20,10,3
2012-02-15 00:00:00,"31103",18,11,8
2012-02-15 01:00:00,"31103",23,13,5
2012-02-15 02:00:00,"31103",21,16,18
2012-02-15 03:00:00,"31103",23,18,7
2012-02-15 04:00:00,"31103",22,18,3
2012-02-15 05:00:00,"31103",22,18,4
2012-02-15 06:00:00,"31103",24,17,3
2012-02-15 07:00:00,"31103",25,13,20
2012-02-15 08:00:00,"31103",22,12,31
2012-02-15 09:00:00,"31103",18,11,30
2012-02-15 10:00:00,"31103",16,6,28
2012-02-15 11:00:00,"31103",14,7,24
2012-02-15 12:00:00,"31103",14,11,25
2012-02-15 13:00:00,"31103",19,11,29
2012-02-15 14:00:00,"31103",17,7,21
2012-02-15 15:00:00,"31103",18,6,6
2012-02-15 16:00:00,"31103",17,4,26
2012-02-15 17:00:00,"31103",14,5,24
2012-02-15 18:00:00,"31103",14,3,13
2012-02-15 19:00:00,"31103",13,5,17
2012-02-15 20:00:00,"31103",16,6,23
2012-02-15 21:00:00,"31103",13,7,10
2012-02-15 22:00:00,"31103",16,8,7
2012-02-15 23:00:00,"31103",15,7,14
2012-02-16 00:00:00,"31103",17,7,3
2012-02-16 01:00:00,"31103",18,7,22
2012-02-16 02:00:00,"31103",18,10,14
2012-02-16 03:00:00,"31103",19,11,18
2012-02-16 04:00:00,"31103",20,10,17
2012-02-16 05:00:00,"31103",17,11,16
2012-02-16 06:00:00,"31103",21,8,5
2012-02-16 07:00:00,"31103",24,10,23
2012-02-16 08:00:00,"31103",24,9,8
2012-02-16 09:00:00,"31103",19,7,21
2012-02-16 10:00:00,"31103",20,10,5
2012-02-16 11:00:00,"31103",20,11,27
2012-02-16 12:00:00,"31103",19,7,30
2012-02-16 13:00:00,"31103",23,6,22
2012-02-16 14:00:00,"31103",30,12,8
2012-02-16 15:00:00,"31103",26,13,10
2012-02-16 16:00:00,"31103",31,11,20
2012-02-16 17:00:00,"31103",31,11,11
2012-02-16 18:00:00,"31103",31,11,27
2012-02-16 19:00:00,"31103",21,10,2
2012-02-16 20:00:00,"31103",16,8,12
2012-02-16 21:00:00,"31103",13,8,8
2012-02-16 22:00:00,"31103",13,7,27
2012-02-16 23:00:00,"31103",13,5,17
2012-02-17 00:00:00,"31103",10,0,19
2012-02-17 01:00:00,"31103",8,0,25
2012-02-17 02:00:00,"31103",13,2,26
2012-02-17 03:00:00,"31103",17,6,21
2012-02-17 04:00:00,"31103",19,9,5
2012-02-17 05:00:00,"31103",14,11,11
2012-02-17 06:00:00,"31103",20,11,20
2012-02-17 07:00:00,"31103",22,8,15
2012-02-17 08:00:00,"31103",27,9,15
2012-02-17 09:00:00,"31103",24,8,17
2012-02-17 10:00:00,"31103",19,8,18
2012-02-17 11:00:00,"31103",20,9,26
2012-02-17 12:00:00,"31103",12,3,30
2012-02-17 13:00:00,"31103",11,3,24
2012-02-17 14:00:00,"31103",11,0,14
2012-02-17 15:00:00,"31103",12,4,6
2012-02-17 16:00:00,"31103",15,1,14
2012-02-17 17:00:00,"31103",13,0,19
2012-02-17 18:00:00,"31103",18,2,12
2012-02-17 19:00:00,"31103",20,1,14
2012-02-17 20:00:00,"31103",21,2,17
2012-02-17 21:00:00,"31103",20,3,25
2012-02-17 22:00:00,"31103",25,4,22
2012-02-17 23:00:00,"31103",24,4,15
2012-02-18 00:00:00,"31103",24,2,25
2012-02-18 01:00:00,"31103",22,3,26
2012-02-18 02:00:00,"31103",27,3,26
2012-02-18 03:00:00,"31103",28,4,21
2012-02-18 04:00:00,"31103",21,9,34
2012-02-18 05:00:00,"31103",21,10,26
2012-02-18 06:00:00,"31103",19,3,27
2012-02-18 07:00:00,"31103",13,4,20
2012-02-18 08:00:00,"31103",17,6,21
2012-02-18 09:00:00,"31103",13,7,30
2012-02-18 10:00:00,"31103",15,10,25
2012-02-18 11:00:00,"31103",18,8,15
2012-02-18 12:00:00,"31103",8,3,27
2012-02-18 13:00:00,"31103",15,5,42
2012-02-18 14:00:00,"31103",16,4,27
2012-02-18 15:00:00,"31103",14,4,34
2012-02-18 16:00:00,"31103",11,0,-999
2012-02-18 17:00:00,"31103",10,2,36
2012-02-18 18:00:00,"31103",8,2,25
2012-02-18 19:00:00,"31103",9,2,19
2012-02-18 20:00:00,"31103",8,3,37
2012-02-18 21:00:00,"31103",8,0,18
2012-02-18 22:00:00,"31103",12,0,27
2012-02-18 23:00:00,"31103",14,3,12
2012-02-19 00:00:00,"31103",14,1,2
2012-02-19 01:00:00,"31103",15,2,16
2012-02-19 02:00:00,"31103",19,2,16
2012-02-19 03:00:00,"31103",20,3,1
2012-02-19 04:00:00,"31103",25,3,34
2012-02-19 05:00:00,"31103",17,2,36
2012-02-19 06:00:00,"31103",12,2,24
2012-02-19 07:00:00,"31103",14,2,29
2012-02-19 08:00:00,"31103",11,2,29
2012-02-19 09:00:00,"31103",7,1,22
2012-02-19 10:00:00,"31103",7,3,25
2012-02-19 11:00:00,"31103",6,0,21
2012-02-19 12:00:00,"31103",4,0,36
2012-02-19 13:00:00,"31103",5,0,7
2012-02-19 14:00:00,"31103",5,1,25
2012-02-19 15:00:00,"31103",5,0,25
2012-02-19 16:00:00,"31103",6,4,32
2012-02-19 17:00:00,"31103",9,2,23
2012-02-19 18:00:00,"31103",9,1,31
2012-02-19 19:00:00,"31103",10,3,31
2012-02-19 20:00:00,"31103",12,3,33
2012-02-19 21:00:00,"31103",11,5,37
2012-02-19 22:00:00,"31103",13,7,34
2012-02-19 23:00:00,"31103",17,0,19
2012-02-20 00:00:00,"31103",17,7,16
2012-02-20 01:00:00,"31103",22,6,25
2012-02-20 02:00:00,"31103",15,2,6
2012-02-20 03:00:00,"31103",21,4,27
2012-02-20 04:00:00,"31103",29,4,42
2012-02-20 05:00:00,"31103",36,1,29
2012-02-20 06:00:00,"31103",41,7,23
2012-02-20 07:00:00,"31103",40,10,24
